unix,date,symbol,open,high,low,close,Volume BTC,Volume ETH
1616860800000,2021-03-27 16:00:00,ETH/BTC,0.030624,0.030667,0.030387,0.030387,337.0746668921822,11092.72606352
1616857200000,2021-03-27 15:00:00,ETH/BTC,0.030833,0.030833,0.030612,0.030612,0.8298976272964801,27.11020604
1616853600000,2021-03-27 14:00:00,ETH/BTC,0.030759,0.030821,0.030719,0.030754,0.86530382371196,28.13630174
1616850000000,2021-03-27 13:00:00,ETH/BTC,0.03094,0.030957,0.030761,0.030761,0.42551008436561,13.83277801
1616846400000,2021-03-27 12:00:00,ETH/BTC,0.030889,0.030953,0.030878,0.030953,47.186653933966305,1524.4614071
1616842800000,2021-03-27 11:00:00,ETH/BTC,0.030859,0.030892,0.030791,0.030888,111.67323374101751,3615.42455779
1616839200000,2021-03-27 10:00:00,ETH/BTC,0.030888,0.030889,0.030809,0.030862,55.02575062277124,1782.96126702
1616835600000,2021-03-27 09:00:00,ETH/BTC,0.030888,0.030889,0.030888,0.030888,159.62967749325168,5168.01597686
1616832000000,2021-03-27 08:00:00,ETH/BTC,0.030726,0.030889,0.030692,0.030888,95.15734111406951,3080.72199929
1616828400000,2021-03-27 07:00:00,ETH/BTC,0.030888,0.030893,0.030759,0.03077,165.7382867954322,5386.35966186
1616824800000,2021-03-27 06:00:00,ETH/BTC,0.030834,0.030912,0.030834,0.030912,163.31535175737602,5283.2347230000005
1616821200000,2021-03-27 05:00:00,ETH/BTC,0.030864,0.030943,0.030731,0.030804,0.25855718353068,8.39362367
1616817600000,2021-03-27 04:00:00,ETH/BTC,0.030926,0.030945,0.030813,0.030883,0.6753088436640501,21.86668535
1616814000000,2021-03-27 03:00:00,ETH/BTC,0.030954,0.031116,0.030915,0.030915,8.68617576798435,280.96961889
1616810400000,2021-03-27 02:00:00,ETH/BTC,0.030932,0.031005,0.030915,0.030959,1.15670492791972,37.36247708
1616806800000,2021-03-27 01:00:00,ETH/BTC,0.030953,0.031058,0.030894,0.03092,0.2438963190284,7.887979270000001
1616803200000,2021-03-27 00:00:00,ETH/BTC,0.030894,0.031016,0.030884,0.030962,4.06611902494126,131.32611023
1616799600000,2021-03-26 23:00:00,ETH/BTC,0.030932,0.031022,0.030848,0.030881,2.68497883987862,86.94598102
1616796000000,2021-03-26 22:00:00,ETH/BTC,0.030997,0.031114,0.030805,0.030907,9.80581474663372,317.26840996
1616792400000,2021-03-26 21:00:00,ETH/BTC,0.030822,0.030997,0.030724,0.030979,2.99239555978831,96.59432389
1616788800000,2021-03-26 20:00:00,ETH/BTC,0.030963,0.030966,0.0308,0.0308,0.49940945916400004,16.21459283
1616785200000,2021-03-26 19:00:00,ETH/BTC,0.030905,0.030975,0.030893,0.030958,0.24362229874228,7.86944566
1616781600000,2021-03-26 18:00:00,ETH/BTC,0.03091,0.030966,0.030865,0.030905,0.4005492263507,12.96066094
1616778000000,2021-03-26 17:00:00,ETH/BTC,0.030976,0.03099,0.030876,0.030906,1.15175380599162,37.26634977
1616774400000,2021-03-26 16:00:00,ETH/BTC,0.03081,0.031016,0.030809,0.031016,2.60241995822568,83.90572473
1616770800000,2021-03-26 15:00:00,ETH/BTC,0.030765,0.030802,0.030726,0.030802,3.3934073524992,110.1684096
1616767200000,2021-03-26 14:00:00,ETH/BTC,0.030907,0.030925,0.030795,0.030795,2.3881873365912,77.55113936000001
1616763600000,2021-03-26 13:00:00,ETH/BTC,0.030831,0.030955,0.03079,0.030891,8.567787164864969,277.35544867
1616760000000,2021-03-26 12:00:00,ETH/BTC,0.030695,0.030831,0.03053,0.030831,15.749191076891162,510.82323236
1616756400000,2021-03-26 11:00:00,ETH/BTC,0.03042,0.030721,0.03042,0.030709,4.81246259188422,156.71179758
1616752800000,2021-03-26 10:00:00,ETH/BTC,0.030357,0.030438,0.0303,0.030413,1.14902353465367,37.78067059
1616749200000,2021-03-26 09:00:00,ETH/BTC,0.030484,0.030484,0.030351,0.030351,4.71948158669802,155.49674102
1616745600000,2021-03-26 08:00:00,ETH/BTC,0.030404,0.030537,0.030307,0.030465,5.0053106866040995,164.29708474
1616742000000,2021-03-26 07:00:00,ETH/BTC,0.030749,0.03077,0.030351,0.030388,5.21713808451496,171.68415442
1616738400000,2021-03-26 06:00:00,ETH/BTC,0.030722,0.030763,0.030695,0.030728,0.59354380963624,19.31605733
1616734800000,2021-03-26 05:00:00,ETH/BTC,0.030745,0.030807,0.0307,0.030728,0.5816238001888799,18.92813721
1616731200000,2021-03-26 04:00:00,ETH/BTC,0.030906,0.030925,0.030726,0.030726,0.11171672423748,3.63590198
1616727600000,2021-03-26 03:00:00,ETH/BTC,0.0312,0.031223,0.030823,0.03087,1.214144043336,39.3308728
1616724000000,2021-03-26 02:00:00,ETH/BTC,0.031072,0.031254,0.031072,0.031176,42.7013466497892,1369.68651045
1616720400000,2021-03-26 01:00:00,ETH/BTC,0.031116,0.031153,0.031035,0.031131,0.45936210872988,14.755777479999999
1616716800000,2021-03-26 00:00:00,ETH/BTC,0.030927,0.03118,0.030848,0.031115,2.8057964069379997,90.1750412
1616713200000,2021-03-25 23:00:00,ETH/BTC,0.030613,0.030927,0.030613,0.030921,1.3392522932203799,43.31206278
1616709600000,2021-03-25 22:00:00,ETH/BTC,0.030685,0.030764,0.030528,0.030576,5.01153132650352,163.90408577
1616706000000,2021-03-25 21:00:00,ETH/BTC,0.030833,0.030833,0.030624,0.030714,1.0830339437719199,35.26189828
1616702400000,2021-03-25 20:00:00,ETH/BTC,0.030726,0.030891,0.030602,0.030855,1.05582016593735,34.218770570000004
1616698800000,2021-03-25 19:00:00,ETH/BTC,0.03088,0.031013,0.030765,0.030765,0.46594079356125,15.14515825
1616695200000,2021-03-25 18:00:00,ETH/BTC,0.031097,0.031098,0.0308,0.030857,0.90598752720531,29.36084283
1616691600000,2021-03-25 17:00:00,ETH/BTC,0.031057,0.031078,0.030943,0.031013,0.34037339844915,10.97518455
1616688000000,2021-03-25 16:00:00,ETH/BTC,0.031287,0.031287,0.030965,0.031071,1.83765049607556,59.14359036
1616684400000,2021-03-25 15:00:00,ETH/BTC,0.031232,0.031312,0.031037,0.031287,10.37692233129264,331.66881872
1616680800000,2021-03-25 14:00:00,ETH/BTC,0.030941,0.03125,0.030941,0.031201,25.44787677575877,815.61093477
1616677200000,2021-03-25 13:00:00,ETH/BTC,0.030881,0.030955,0.030824,0.030944,19.48752401581216,629.76745139
1616673600000,2021-03-25 12:00:00,ETH/BTC,0.030559,0.03094,0.030559,0.030907,27.06648933657206,875.73977858
1616670000000,2021-03-25 11:00:00,ETH/BTC,0.03055,0.0307,0.030493,0.030536,3.7662521901479202,123.33809897
1616666400000,2021-03-25 10:00:00,ETH/BTC,0.030452,0.030551,0.0304,0.030551,32.91048218122977,1077.23093127
1616662800000,2021-03-25 09:00:00,ETH/BTC,0.03035,0.0305,0.03035,0.0305,2.72859812419,89.46223358
1616659200000,2021-03-25 08:00:00,ETH/BTC,0.030164,0.030472,0.030164,0.030393,5.14288313141724,169.21275068
1616655600000,2021-03-25 07:00:00,ETH/BTC,0.030156,0.030159,0.030033,0.030159,0.52098152214969,17.27449591
1616652000000,2021-03-25 06:00:00,ETH/BTC,0.030131,0.030149,0.03,0.030149,3.6946607000949796,122.54670802
1616648400000,2021-03-25 05:00:00,ETH/BTC,0.030157,0.030157,0.030096,0.030129,0.55058918850474,18.27439306
1616644800000,2021-03-25 04:00:00,ETH/BTC,0.030164,0.03017,0.030097,0.030104,5.4679249729479995,181.6344995
1616641200000,2021-03-25 03:00:00,ETH/BTC,0.030083,0.030159,0.030081,0.030147,0.30859930937589,10.23648487
1616637600000,2021-03-25 02:00:00,ETH/BTC,0.03002,0.030149,0.029943,0.030076,1.33474604228292,44.37910767
1616634000000,2021-03-25 01:00:00,ETH/BTC,0.030238,0.030238,0.029979,0.030027,8.42004468191022,280.41578186
1616630400000,2021-03-25 00:00:00,ETH/BTC,0.030263,0.030394,0.030182,0.030185,44.0595975053551,1459.65206246
1616626800000,2021-03-24 23:00:00,ETH/BTC,0.030213,0.030276,0.030076,0.030276,2.30324642327736,76.07499086
1616623200000,2021-03-24 22:00:00,ETH/BTC,0.029993,0.030232,0.029827,0.030202,15.544747081265882,514.69263894
1616619600000,2021-03-24 21:00:00,ETH/BTC,0.029835,0.030029,0.029807,0.029993,3.69969804884692,123.35205044
1616616000000,2021-03-24 20:00:00,ETH/BTC,0.029836,0.029936,0.029517,0.029871,11.49292621953594,384.75197414
1616612400000,2021-03-24 19:00:00,ETH/BTC,0.03009,0.030101,0.029559,0.029832,458.7407250217414,15377.47134023
1616608800000,2021-03-24 18:00:00,ETH/BTC,0.030204,0.030212,0.03005,0.030089,222.11114059061808,7381.80533054
1616605200000,2021-03-24 17:00:00,ETH/BTC,0.030525,0.030525,0.0302,0.0302,2.8450165567500005,94.20584625000001
1616601600000,2021-03-24 16:00:00,ETH/BTC,0.030565,0.030617,0.030467,0.030467,2.23271639293936,73.28310608
1616598000000,2021-03-24 15:00:00,ETH/BTC,0.030481,0.03061,0.030481,0.03056,1.4456265547616,47.30453386
1616594400000,2021-03-24 14:00:00,ETH/BTC,0.030407,0.03046,0.030348,0.030457,0.5608411913284601,18.41419678
1616590800000,2021-03-24 13:00:00,ETH/BTC,0.030423,0.030447,0.03033,0.030383,1.81434065258919,59.71565193
1616587200000,2021-03-24 12:00:00,ETH/BTC,0.030313,0.030534,0.0302,0.03044,4.575695967968,150.3185272
1616583600000,2021-03-24 11:00:00,ETH/BTC,0.0304,0.0304,0.030302,0.030311,1.06062584549665,34.99145015
1616580000000,2021-03-24 10:00:00,ETH/BTC,0.030332,0.030555,0.030332,0.030408,0.52466210325816,17.25408127
1616576400000,2021-03-24 09:00:00,ETH/BTC,0.0304,0.0304,0.030296,0.03031,2.2699938782339,74.89257269000001
1616572800000,2021-03-24 08:00:00,ETH/BTC,0.030536,0.030599,0.030345,0.030444,28.257577761543242,928.1821627100001
1616569200000,2021-03-24 07:00:00,ETH/BTC,0.030787,0.0308,0.030524,0.030537,2.55377281553667,83.62880491
1616565600000,2021-03-24 06:00:00,ETH/BTC,0.030913,0.030927,0.030656,0.030719,0.73809937263517,24.02745443
1616562000000,2021-03-24 05:00:00,ETH/BTC,0.031026,0.031054,0.030867,0.030886,0.35048377023862004,11.34765817
1616558400000,2021-03-24 04:00:00,ETH/BTC,0.030882,0.031025,0.030882,0.031006,0.49624131085924,16.00468654
1616554800000,2021-03-24 03:00:00,ETH/BTC,0.030848,0.030943,0.030765,0.030899,0.26715694328642,8.64613558
1616551200000,2021-03-24 02:00:00,ETH/BTC,0.030727,0.030819,0.030704,0.030819,4.1632423204956,135.0868724
1616547600000,2021-03-24 01:00:00,ETH/BTC,0.030857,0.030857,0.030733,0.030733,1.17143600613852,38.11655244
1616544000000,2021-03-24 00:00:00,ETH/BTC,0.030717,0.0308,0.030698,0.0308,0.29356099449600004,9.53120112
1616540400000,2021-03-23 23:00:00,ETH/BTC,0.030616,0.03069,0.030598,0.030684,0.90801394077756,29.59242409
1616536800000,2021-03-23 22:00:00,ETH/BTC,0.030519,0.030644,0.030516,0.030619,0.45662100278451,14.91299529
1616533200000,2021-03-23 21:00:00,ETH/BTC,0.030719,0.030752,0.030506,0.030538,2.26448424773254,74.15299783
1616529600000,2021-03-23 20:00:00,ETH/BTC,0.03098,0.030988,0.030726,0.030726,0.8657472598425,28.17637375
1616526000000,2021-03-23 19:00:00,ETH/BTC,0.030869,0.031034,0.030839,0.031025,1.42878538576675,46.05271187
1616522400000,2021-03-23 18:00:00,ETH/BTC,0.03082,0.030862,0.03078,0.030804,0.15791660188248002,5.12649662
1616518800000,2021-03-23 17:00:00,ETH/BTC,0.030789,0.030841,0.030768,0.030795,0.9824483128663499,31.90285153
1616515200000,2021-03-23 16:00:00,ETH/BTC,0.030876,0.030876,0.030766,0.030766,0.83013288197114,26.98215179
1616511600000,2021-03-23 15:00:00,ETH/BTC,0.030929,0.031044,0.030852,0.030858,0.80035068138012,25.93657014
1616508000000,2021-03-23 14:00:00,ETH/BTC,0.030943,0.031049,0.03087,0.030953,2.71539202306385,87.72629545
1616504400000,2021-03-23 13:00:00,ETH/BTC,0.030936,0.030937,0.030858,0.030928,1.41523505004496,45.75902257
1616500800000,2021-03-23 12:00:00,ETH/BTC,0.031134,0.031134,0.030881,0.030953,3.04438592938181,98.35511677
1616497200000,2021-03-23 11:00:00,ETH/BTC,0.030946,0.031106,0.030926,0.031106,2.083763800015,66.9891275
1616493600000,2021-03-23 10:00:00,ETH/BTC,0.030919,0.030991,0.030865,0.030887,0.39826611838991,12.89429593
1616490000000,2021-03-23 09:00:00,ETH/BTC,0.030961,0.030976,0.030901,0.030901,2.39097009695999,77.37516899
1616486400000,2021-03-23 08:00:00,ETH/BTC,0.031006,0.031026,0.030912,0.03094,1.5520383395244,50.16284226
1616482800000,2021-03-23 07:00:00,ETH/BTC,0.031056,0.03112,0.031013,0.031013,0.23004831048315,7.41780255
1616479200000,2021-03-23 06:00:00,ETH/BTC,0.031294,0.031301,0.031059,0.031059,2.38822808162652,76.89327028
1616475600000,2021-03-23 05:00:00,ETH/BTC,0.031171,0.031361,0.031171,0.031357,11.685116184722581,372.64777194
1616472000000,2021-03-23 04:00:00,ETH/BTC,0.031146,0.03125,0.031138,0.031138,3.06855397440892,98.54691934
1616468400000,2021-03-23 03:00:00,ETH/BTC,0.031042,0.031168,0.031009,0.031112,2.28742667900296,73.52232833
1616464800000,2021-03-23 02:00:00,ETH/BTC,0.030991,0.031106,0.03099,0.03103,0.2495121753872,8.04099824
1616461200000,2021-03-23 01:00:00,ETH/BTC,0.030973,0.031001,0.030895,0.030972,0.8335318717788,26.9124329
1616457600000,2021-03-23 00:00:00,ETH/BTC,0.031106,0.03112,0.030827,0.030913,2.4449835064911,79.0924047
1616454000000,2021-03-22 23:00:00,ETH/BTC,0.030974,0.031095,0.030964,0.031095,0.59298925490415,19.07024457
1616450400000,2021-03-22 22:00:00,ETH/BTC,0.030783,0.031098,0.03078,0.031019,12.181685310480992,392.71689321
1616446800000,2021-03-22 21:00:00,ETH/BTC,0.030755,0.030857,0.030557,0.030784,16.18900905372608,525.89036687
1616443200000,2021-03-22 20:00:00,ETH/BTC,0.031252,0.031252,0.030749,0.030768,28.022933767656962,910.78177872
1616439600000,2021-03-22 19:00:00,ETH/BTC,0.031361,0.031414,0.031181,0.031298,0.49246695633902,15.73477399
1616436000000,2021-03-22 18:00:00,ETH/BTC,0.031197,0.031403,0.031188,0.031358,4.569483183927059,145.71985407
1616432400000,2021-03-22 17:00:00,ETH/BTC,0.03126,0.03126,0.031162,0.031182,0.24644143680702002,7.90332361
1616428800000,2021-03-22 16:00:00,ETH/BTC,0.03119,0.031282,0.031147,0.03128,2.518563581844,80.51673855
1616425200000,2021-03-22 15:00:00,ETH/BTC,0.031209,0.031239,0.031174,0.031187,1.214408276029,38.939567000000004
1616421600000,2021-03-22 14:00:00,ETH/BTC,0.031186,0.031244,0.031164,0.031232,0.36094270155776,11.55682318
1616418000000,2021-03-22 13:00:00,ETH/BTC,0.031133,0.03128,0.031121,0.031169,3.4786643294163,111.6065427
1616414400000,2021-03-22 12:00:00,ETH/BTC,0.031098,0.031203,0.031098,0.031131,2.6641627999074897,85.57909479
1616410800000,2021-03-22 11:00:00,ETH/BTC,0.030987,0.031114,0.030987,0.031107,2.6755384925068197,86.01081726
1616407200000,2021-03-22 10:00:00,ETH/BTC,0.031007,0.031019,0.030909,0.030995,4.56577914802245,147.30695751
1616403600000,2021-03-22 09:00:00,ETH/BTC,0.031136,0.031136,0.031037,0.031062,0.38256828252636,12.31627978
1616400000000,2021-03-22 08:00:00,ETH/BTC,0.031043,0.031139,0.031037,0.031112,0.35213182844415997,11.31819968
1616396400000,2021-03-22 07:00:00,ETH/BTC,0.031041,0.031082,0.031003,0.031074,0.3368140442448,10.8390952
1616392800000,2021-03-22 06:00:00,ETH/BTC,0.031075,0.031075,0.030983,0.031023,0.1360698065712,4.3860944
1616389200000,2021-03-22 05:00:00,ETH/BTC,0.031062,0.031099,0.031043,0.03108,3.028238600352,97.4336744
1616385600000,2021-03-22 04:00:00,ETH/BTC,0.030985,0.031045,0.030922,0.031045,0.6101871907088999,19.65492642
1616382000000,2021-03-22 03:00:00,ETH/BTC,0.031076,0.031123,0.030981,0.031012,3.57051283867948,115.13326579
1616378400000,2021-03-22 02:00:00,ETH/BTC,0.031117,0.031225,0.031079,0.031115,1.6319690519685002,52.4495919
1616374800000,2021-03-22 01:00:00,ETH/BTC,0.031083,0.031181,0.031081,0.031154,0.59280597868786,19.02824609
1616371200000,2021-03-22 00:00:00,ETH/BTC,0.031117,0.03118,0.031001,0.031081,1.56866669435588,50.47027748
1616367600000,2021-03-21 23:00:00,ETH/BTC,0.031018,0.031091,0.031003,0.031086,0.2637939945663,8.48594205
1616364000000,2021-03-21 22:00:00,ETH/BTC,0.031118,0.031171,0.031009,0.031009,0.66524197584207,21.45319023
1616360400000,2021-03-21 21:00:00,ETH/BTC,0.031137,0.031237,0.0311,0.031157,0.25065895733648,8.04502864
1616356800000,2021-03-21 20:00:00,ETH/BTC,0.031224,0.031224,0.031076,0.031136,1.7740168805968,56.97639005
1616353200000,2021-03-21 19:00:00,ETH/BTC,0.031229,0.031268,0.031128,0.031225,3.9923034925859997,127.85599656
1616349600000,2021-03-21 18:00:00,ETH/BTC,0.031233,0.031282,0.03119,0.031261,8.634547896693569,276.20830737
1616346000000,2021-03-21 17:00:00,ETH/BTC,0.031104,0.031259,0.031104,0.03125,0.784326473125,25.09844714
1616342400000,2021-03-21 16:00:00,ETH/BTC,0.031277,0.031286,0.031076,0.031105,4.46360915488285,143.50133917
1616338800000,2021-03-21 15:00:00,ETH/BTC,0.031219,0.031328,0.031192,0.031289,0.26678904021512,8.52660808
1616335200000,2021-03-21 14:00:00,ETH/BTC,0.031271,0.031271,0.031174,0.031249,1.10439956714541,35.34191709
1616331600000,2021-03-21 13:00:00,ETH/BTC,0.031479,0.031511,0.031209,0.031327,14.56474078836075,464.92612725
1616328000000,2021-03-21 12:00:00,ETH/BTC,0.0315,0.031516,0.031442,0.031464,2.01401542126944,64.01015196
1616324400000,2021-03-21 11:00:00,ETH/BTC,0.031508,0.031548,0.03143,0.0315,9.00295069338,285.80795852
1616320800000,2021-03-21 10:00:00,ETH/BTC,0.03152,0.03162,0.031447,0.031503,25.538925579658112,810.68233437
1616317200000,2021-03-21 09:00:00,ETH/BTC,0.031171,0.031545,0.031154,0.03152,43.101569030864,1367.4355657
1616313600000,2021-03-21 08:00:00,ETH/BTC,0.031255,0.031255,0.031149,0.031206,1.9963222004371801,63.97238353
1616310000000,2021-03-21 07:00:00,ETH/BTC,0.031142,0.031236,0.031128,0.031236,0.038482091983320005,1.23197887
1616306400000,2021-03-21 06:00:00,ETH/BTC,0.031106,0.031209,0.031088,0.031127,0.14592653290034,4.68810142
1616302800000,2021-03-21 05:00:00,ETH/BTC,0.031114,0.031126,0.031066,0.0311,0.207797876625,6.68160375
1616299200000,2021-03-21 04:00:00,ETH/BTC,0.030893,0.031144,0.030893,0.0311,3.700216512812,118.97802292
1616295600000,2021-03-21 03:00:00,ETH/BTC,0.030956,0.03102,0.030884,0.030919,11.001497520011739,355.81673145999997
1616292000000,2021-03-21 02:00:00,ETH/BTC,0.030921,0.030995,0.03081,0.030987,0.84542716747863,27.28328549
1616288400000,2021-03-21 01:00:00,ETH/BTC,0.030887,0.03099,0.030857,0.030966,0.06068621180856,1.95976916
1616284800000,2021-03-21 00:00:00,ETH/BTC,0.031088,0.031088,0.030799,0.030938,12.09768508625172,391.02996594
1616281200000,2021-03-20 23:00:00,ETH/BTC,0.031232,0.031254,0.031045,0.031092,2.007295726776,64.559878
1616277600000,2021-03-20 22:00:00,ETH/BTC,0.031281,0.03135,0.031231,0.031254,5.810868272195759,185.92398644
1616274000000,2021-03-20 21:00:00,ETH/BTC,0.031219,0.031273,0.031202,0.031216,1.05069047615872,33.65871592
1616270400000,2021-03-20 20:00:00,ETH/BTC,0.031158,0.03132,0.031078,0.031274,11.95208932381902,382.17334923
1616266800000,2021-03-20 19:00:00,ETH/BTC,0.031193,0.031249,0.031121,0.031171,1.30865038919314,41.98294534
1616263200000,2021-03-20 18:00:00,ETH/BTC,0.031211,0.031215,0.03111,0.031188,0.34426798855236,11.03847597
1616259600000,2021-03-20 17:00:00,ETH/BTC,0.031241,0.031265,0.031147,0.031177,0.31594791316802,10.13400626
1616256000000,2021-03-20 16:00:00,ETH/BTC,0.03133,0.03142,0.031205,0.031205,10.621316097447801,340.37225116
1616252400000,2021-03-20 15:00:00,ETH/BTC,0.031188,0.031349,0.031119,0.031314,2.79475626241326,89.24941759
1616248800000,2021-03-20 14:00:00,ETH/BTC,0.031244,0.031261,0.031157,0.031216,12.89529546405536,413.09890646
1616245200000,2021-03-20 13:00:00,ETH/BTC,0.031081,0.031347,0.031076,0.031275,3.5011793673427496,111.94818121
1616241600000,2021-03-20 12:00:00,ETH/BTC,0.031113,0.031229,0.031113,0.031159,1.0043263893138699,32.23230493
1616238000000,2021-03-20 11:00:00,ETH/BTC,0.031248,0.03127,0.031046,0.031088,66.89976978221073,2151.94833319
1616234400000,2021-03-20 10:00:00,ETH/BTC,0.031151,0.031272,0.031151,0.031272,66.97550660336832,2141.70844856
1616230800000,2021-03-20 09:00:00,ETH/BTC,0.031174,0.031227,0.031143,0.03117,2.4011746343346,77.03479738
1616227200000,2021-03-20 08:00:00,ETH/BTC,0.031177,0.031187,0.031104,0.031181,1.12075385629822,35.94348662
1616223600000,2021-03-20 07:00:00,ETH/BTC,0.031239,0.031254,0.031156,0.031199,0.08431057896324,2.70234876
1616220000000,2021-03-20 06:00:00,ETH/BTC,0.031345,0.031353,0.031217,0.031244,1.895239083279,60.65929725
1616216400000,2021-03-20 05:00:00,ETH/BTC,0.031395,0.031399,0.03129,0.031309,4.178114272552049,133.44770745
1616212800000,2021-03-20 04:00:00,ETH/BTC,0.0314,0.031477,0.031379,0.031456,1.12252163347456,35.68545376
1616209200000,2021-03-20 03:00:00,ETH/BTC,0.03127,0.0314,0.03127,0.0314,10.959598830232,349.03180988
1616205600000,2021-03-20 02:00:00,ETH/BTC,0.031108,0.031263,0.031108,0.031263,8.58813398250162,274.70600974
1616202000000,2021-03-20 01:00:00,ETH/BTC,0.03097,0.0311,0.03097,0.031055,0.47372324889445,15.25433099
1616198400000,2021-03-20 00:00:00,ETH/BTC,0.031171,0.0312,0.030958,0.030973,1.89067968788037,61.04283369
1616194800000,2021-03-19 23:00:00,ETH/BTC,0.031098,0.0312,0.031031,0.031106,18.09493688066626,581.71853921
1616191200000,2021-03-19 22:00:00,ETH/BTC,0.031161,0.031177,0.031102,0.03113,8.327856577508602,267.51868222
1616187600000,2021-03-19 21:00:00,ETH/BTC,0.03106,0.031217,0.03106,0.031177,0.57116593353828,18.32010564
1616184000000,2021-03-19 20:00:00,ETH/BTC,0.031036,0.031203,0.030909,0.031177,8.61223932249591,276.23694783
1616180400000,2021-03-19 19:00:00,ETH/BTC,0.031035,0.031106,0.030958,0.031036,0.40573298741696,13.07297936
1616176800000,2021-03-19 18:00:00,ETH/BTC,0.030962,0.031046,0.030962,0.03099,0.1483272371145,4.78629355
1616173200000,2021-03-19 17:00:00,ETH/BTC,0.030936,0.030998,0.030933,0.030942,19.939350991801682,644.41054204
1616169600000,2021-03-19 16:00:00,ETH/BTC,0.030933,0.030989,0.03089,0.030972,10.50422371650252,339.15225741
1616166000000,2021-03-19 15:00:00,ETH/BTC,0.030961,0.03098,0.0308,0.030897,25.333198857376473,819.92422751
1616162400000,2021-03-19 14:00:00,ETH/BTC,0.03104,0.03106,0.0309,0.030949,3.0062356629555502,97.13514695
1616158800000,2021-03-19 13:00:00,ETH/BTC,0.030811,0.031084,0.030811,0.031052,0.34380482945928,11.07190614
1616155200000,2021-03-19 12:00:00,ETH/BTC,0.030922,0.030943,0.030787,0.030817,3.6449757654760497,118.27808565
1616151600000,2021-03-19 11:00:00,ETH/BTC,0.030945,0.030997,0.030899,0.030968,10.45469549654936,337.59672877
1616148000000,2021-03-19 10:00:00,ETH/BTC,0.030965,0.030965,0.030921,0.030945,10.7530769384556,347.48996408
1616144400000,2021-03-19 09:00:00,ETH/BTC,0.030993,0.031012,0.030841,0.030886,1.8274016829099,59.16601965
1616140800000,2021-03-19 08:00:00,ETH/BTC,0.031026,0.031086,0.030964,0.030967,0.9453233518079801,30.52679794
1616137200000,2021-03-19 07:00:00,ETH/BTC,0.030865,0.030997,0.030843,0.030997,0.1094096335462,3.5296846
1616133600000,2021-03-19 06:00:00,ETH/BTC,0.030925,0.030997,0.030898,0.030916,1.47018841758276,47.55428961
1616130000000,2021-03-19 05:00:00,ETH/BTC,0.030824,0.030983,0.030824,0.03091,3.9800126685715,128.76132865
1616126400000,2021-03-19 04:00:00,ETH/BTC,0.030783,0.030821,0.030695,0.030821,0.12829524371706,4.16259186
1616122800000,2021-03-19 03:00:00,ETH/BTC,0.030964,0.030964,0.030795,0.030812,0.75293571591732,24.43644411
1616119200000,2021-03-19 02:00:00,ETH/BTC,0.030939,0.031021,0.030933,0.030954,1.80754014492744,58.39439636
1616115600000,2021-03-19 01:00:00,ETH/BTC,0.030967,0.031006,0.030923,0.030964,0.48825247223852,15.76839143
1616112000000,2021-03-19 00:00:00,ETH/BTC,0.030784,0.030997,0.030743,0.030967,2.51547083668664,81.23069192
1616108400000,2021-03-18 23:00:00,ETH/BTC,0.030889,0.030996,0.030795,0.030795,0.47485836047159996,15.41998248
1616104800000,2021-03-18 22:00:00,ETH/BTC,0.030772,0.030937,0.030726,0.030854,0.59271295538428,19.210246820000002
1616101200000,2021-03-18 21:00:00,ETH/BTC,0.030791,0.030854,0.030743,0.030803,0.38029158999706,12.34592702
1616097600000,2021-03-18 20:00:00,ETH/BTC,0.03084,0.03087,0.03076,0.030863,0.5008835553960701,16.229256890000002
1616094000000,2021-03-18 19:00:00,ETH/BTC,0.030808,0.03088,0.03064,0.030857,3.9858875556914395,129.17287991999999
1616090400000,2021-03-18 18:00:00,ETH/BTC,0.030678,0.030912,0.030678,0.030767,3.77788874074579,122.79028637
1616086800000,2021-03-18 17:00:00,ETH/BTC,0.030625,0.030708,0.0306,0.030641,0.48573357377805004,15.85240605
1616083200000,2021-03-18 16:00:00,ETH/BTC,0.030605,0.030647,0.030469,0.030647,7.65288351826882,249.71069006
1616079600000,2021-03-18 15:00:00,ETH/BTC,0.030951,0.030973,0.030606,0.030606,34.96451183175732,1142.40710422
1616076000000,2021-03-18 14:00:00,ETH/BTC,0.03097,0.031024,0.030938,0.030964,3.6403880261570394,117.56840285999999
1616072400000,2021-03-18 13:00:00,ETH/BTC,0.030921,0.031014,0.030905,0.03097,0.3284914494906,10.60676298
1616068800000,2021-03-18 12:00:00,ETH/BTC,0.030918,0.031047,0.030877,0.030958,16.80643882586758,542.87870101
1616065200000,2021-03-18 11:00:00,ETH/BTC,0.031081,0.031082,0.030918,0.030938,0.81912512417502,26.47634379
1616061600000,2021-03-18 10:00:00,ETH/BTC,0.031042,0.031102,0.031015,0.031084,0.6521439245560801,20.98005162
1616058000000,2021-03-18 09:00:00,ETH/BTC,0.031104,0.031149,0.031042,0.031042,1.67896050516458,54.08673749
1616054400000,2021-03-18 08:00:00,ETH/BTC,0.031076,0.031167,0.031076,0.031119,0.6979741609044601,22.42919634
1616050800000,2021-03-18 07:00:00,ETH/BTC,0.03102,0.031138,0.03102,0.031115,4.1192075903720005,132.3865528
1616047200000,2021-03-18 06:00:00,ETH/BTC,0.031044,0.031072,0.030984,0.031002,1.71488909757882,55.31543441
